utt_id,f0_log_mean_norm,f0_log_range_norm,mfcc_0_vowel_var,speaking_rate,jitterLocal_sma3nz_mean,jitterLocal_sma3nz_var,shimmerLocaldB_sma3nz_mean,shimmerLocaldB_sma3nz_var,HNRdBACF_sma3nz_mean,HNRdBACF_sma3nz_var,logRelF0-H1-H2_sma3nz_mean,logRelF0-H1-H2_sma3nz_var,voicing_to_frames_ratio,articulation_rate,a_F2_mean_norm,a_F3_mean_norm
32313,0.2015770236339253,0.4325399546717471,9045.502753655452,12.81061743973405,0.011354771,0.0003628729609772,0.62059057,0.7161303162574768,4.1843295,14.11692237854004,2.784601,27.592641830444336,0.8631578947368421,16.184971098265898,4.411934846090844,-257.34415590949357
32314,-0.0682057990768303,0.6751414678677276,9233.2160484517,11.95616074393889,0.00929838,0.0002922541752923,0.5569912,0.6021143794059753,2.338866,7.421512603759766,3.202473,16.811594009399414,0.8414096916299559,14.157303370786517,-77.37566863974803,89.81225748919906
32322,0.084494769485989,0.7097988268957253,10037.015705828557,13.896713615023476,0.011128968,0.0016407790826633,0.47418347,0.9634888768196106,2.3999865,10.097832679748535,2.0330534,14.06773853302002,0.7652173913043478,15.744680851063832,100.68546425785551,-123.64691618026882
32327,-0.135068919242892,-0.0064532596828846,5616.417115093062,11.870503597122305,0.006261819,0.0002637471188791,0.27985018,0.705122709274292,0.7022594,2.300996780395508,2.164929,18.297391891479492,0.7583333333333333,17.46031746031746,80.89098119656569,-69.50812220113858
32353,-0.104553865117464,0.0975188174011066,3386.5012923925883,15.354135710747894,0.007902165,0.0001984242990147,0.55822235,0.6581569314002991,1.9804119,5.733626842498779,-0.8570143,67.60547637939453,0.9770114942528736,18.562874251497007,-38.17139848724264,36.35098297939521
32355,-0.2616105963727726,-0.2548309993835326,104.53918128932008,6.6833751044277365,0.0030463696,5.685608630301431e-05,0.1746155,0.1045014634728431,1.3423604,4.52753210067749,2.9162493,21.315431594848633,0.6521739130434783,11.111111111111107,-35.61257495783093,-124.62254643236976
32382,-0.0272415068978562,0.293910518559758,5571.951915829909,13.737314850777882,0.0111353295,0.0002973127993755,0.6610994,0.5735683441162109,2.3761482,6.5397233963012695,0.6288312,25.911537170410156,0.9226932668329176,15.45893719806763,-124.38975055569448,-187.880181195354
32383,-0.0444481251689783,0.0397565523544444,4713.36738256941,12.024680851393953,0.007750103,0.0001921479852171,0.51091254,0.5350289940834045,1.6284935,5.029360294342041,0.26451498,16.703317642211914,0.7702702702702703,15.617128463476066,-131.53453701538135,-318.75365987774785
32385,-0.0701416972622404,-0.0295581657015501,7728.912435187331,13.23910035900027,0.0078515615,0.0002151912049157,0.5858406,0.665668249130249,2.1217225,6.364407062530518,-1.0968819,8.432108879089355,0.9487179487179488,16.901408450704228,785.6619348460908,-96.29901702060488
32387,0.0159449459880107,0.1899384414757666,2512.294920721795,12.946164015134247,0.010027913,0.0001975253981072,0.74543643,0.8330973386764526,2.7682593,6.660151958465576,0.14669886,17.132720947265625,0.8305084745762712,14.978902953586497,69.40890454306054,18.95527590868778
32403,0.2070255426963863,0.4614210871950782,11248.70903167198,11.327259295739966,0.010837113,0.0005031116306781,0.71220315,0.7919222712516785,2.7606683,9.173711776733398,3.926504,44.64665222167969,0.5227272727272727,16.78832116788321,-186.79944081528492,-265.99795881954697
32404,-0.0423744856848795,0.2303720270084291,6338.465280948685,15.063158568614988,0.011237582,0.0002599408908281,0.6441124,0.5780153870582581,2.5530078,7.767850399017334,1.3768867,19.12309837341309,0.8252427184466019,18.75,-22.282509598353727,-188.187905909494
